PLAYER NAME,TEAM,POS,Age,G,GS,PassYds,PassTD,Int,RushAtt,RushYds,Y/A,RushTD,Tgt,Rec,RecYds,RecTD,FL,TD,PPR,VBD
Miles Boykin,PIT,WR,26,16,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.19,0.13,0.69,0.0,0.0,0.0,0.19,
Jason Cabinda,DET,RB,26,8,2,0.0,0.0,0.0,0.13,0.5,4.0,0.0,0.5,0.13,0.63,0.0,0.0,0.0,0.24,
Jalen Camp,HOU,WR,24,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,3.5,0.0,0.0,0.0,0.85,
Jerome Ford,CLE,RB,23,13,0,0.0,0.0,0.0,0.62,0.92,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,
Jacob Harris,LAR,TE,25,7,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.14,0.14,0.86,0.0,0.0,0.0,0.23,
Kylin Hill,GNB,RB,24,2,0,0.0,0.0,0.0,0.5,3.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,
Brian Hoyer,NWE,QB,37,1,1,37.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,
Godwin Igwebuike,SEA,RB,28,5,0,0.0,0.0,0.0,0.6,0.8,1.33,0.0,0.2,0.2,0.6,0.0,0.0,0.0,0.34,
Jakob Johnson,LVR,RB,28,17,9,0.0,0.0,0.0,0.0,0.0,,0.0,0.35,0.29,0.59,0.0,0.0,0.0,0.35,
Josh Johnson,SFO,QB,36,2,0,5.0,0.0,0.0,1.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,
Tyron Johnson,2TM,WR,26,4,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,2.0,0.0,0.0,0.0,0.45,
Sean McKeon,DAL,TE,25,13,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.23,0.15,0.85,0.0,0.0,0.0,0.24,
Jason Moore,LAC,WR,27,6,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.33,0.17,0.83,0.0,0.0,0.0,0.25,
Devine Ozigbo,DEN,RB,26,4,0,0.0,0.0,0.0,0.75,1.0,1.33,0.0,0.25,0.25,0.75,0.0,0.0,0.0,0.42,
Jeremy Ruckert,NYJ,TE,22,9,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.22,0.11,0.89,0.0,0.0,0.0,0.2,
Mason Schreck,HOU,TE,29,3,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.67,0.67,2.0,0.0,0.0,0.0,0.87,
Keith Smith,ATL,RB,30,17,6,0.0,0.0,0.0,0.06,0.12,2.0,0.0,0.12,0.06,0.47,0.0,0.0,0.0,0.12,
Tommy Sweeney,BUF,TE,27,5,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2,0.2,1.4,0.0,0.0,0.0,0.34,
Jalen Tolbert,DAL,WR,23,8,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.38,0.25,1.5,0.0,0.0,0.0,0.4,
Austin Trammell,LAR,WR,24,6,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.67,0.33,2.17,0.0,0.0,0.0,0.55,
Kyle Trask,TAM,QB,24,1,0,23.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,
Montrell Washington,DEN,WR,23,15,1,0.0,0.0,0.0,0.33,2.0,6.0,0.0,0.6,0.27,0.13,0.0,0.07,0.0,0.35,
Nsimba Webster,CHI,WR,26,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.5,1.0,7.0,0.0,0.0,0.0,1.7,
Ty'Son Williams,ARI,RB,26,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.5,
Nick Bellore,SEA,RB,33,16,0,0.0,0.0,0.0,0.06,0.19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,
Trinity Benson,DET,,25,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Khari Blasingame,CHI,,26,16,6,0.0,0.0,0.0,0.0,0.0,,0.0,0.06,0.0,0.0,0.0,0.0,0.0,,
Lynn Bowden Jr.,NWE,,25,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Nick Boyle,BAL,,29,12,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Trenton Cannon,TEN,,28,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Cethan Carter,MIA,,27,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Dan Chisena,MIN,,25,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Keke Coutee,IND,WR,25,8,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.13,0.13,2.5,0.0,0.13,0.0,0.13,
Rico Dowdle,DAL,,24,5,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jacob Eason,CAR,QB,25,1,0,59.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,
Alex Erickson,WAS,,30,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Erik Ezukanma,MIA,WR,22,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.3,
Demetric Felton,CLE,RB,24,8,2,0.0,0.0,0.0,0.13,-0.5,-4.0,0.0,0.5,0.25,1.0,0.0,0.0,0.0,0.3,
Feleipe Franks,ATL,QB,25,11,1,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,,
Jake Funk,2TM,,24,6,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Tanner Gentry,BUF,,28,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.33,0.0,0.0,0.0,0.0,0.0,,
Cullen Gillaspia,SEA,,27,6,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Josh Gordon,TEN,,31,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,
Garrett Griffin,DET,,28,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Justin Hardee,NYJ,,28,17,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Clark Harris,CIN,,38,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Rashard Higgins,CAR,,28,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jacob Hollister,2TM,,29,5,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
J.P. Holtz,NOR,,29,6,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jordan Howard,NOR,RB,28,2,0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,
Tyree Jackson,PHI,,25,5,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jesse James,CLE,,28,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Duke Johnson,BUF,RB,29,1,0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,
Tyler Johnson,HOU,,24,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Case Keenum,BUF,QB,34,2,0,4.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,
John Kelly,CLE,,26,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Marcus Kemp,KAN,,27,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Mason Kinsey,TEN,WR,24,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,1.5,0.0,0.0,0.0,0.65,
Hunter Long,MIA,,24,9,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Kirk Merritt,NOR,,25,4,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Stanley Morgan Jr.,CIN,,26,14,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.07,0.0,0.0,0.0,0.0,0.0,,
Qadree Ollison,DAL,,26,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Matthew Orzech,LAR,,27,17,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Kevin Rader,TEN,,27,14,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Andre Roberts,CAR,,34,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Richard Rodgers,LAC,TE,30,10,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.4,0.1,0.4,0.0,0.0,0.0,0.14,
Drew Sample,CIN,TE,26,2,2,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.9,
Braylon Sanders,MIA,WR,23,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.67,5.67,0.0,0.33,0.0,0.57,
Matthew Slater,NWE,,37,17,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Willie Snead,SFO,,30,4,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Matt Sokol,NWE,,27,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Nate Sudfeld,DET,QB,29,2,0,0.0,0.0,0.0,2.5,-2.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,
Keir Thomas,LAR,,24,8,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Noah Togiai,PHI,,25,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,
Malik Turner,SFO,,26,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
James Washington,DAL,,26,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,
Cody White,PIT,WR,24,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.2,
Antonio Williams,NYG,,25,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Damien Williams,ATL,RB,30,1,1,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,
Preston Williams,CAR,,25,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Javon Wims,ARI,,28,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Charlie Woerner,SFO,,25,17,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.12,0.0,0.0,0.0,0.0,0.0,,
Logan Woodside,ATL,,27,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Brandon Zylstra,DET,,29,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
C.J. Beathard,JAX,QB,29,4,0,8.75,0.0,0.25,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,
Deonte Harty,NOR,WR,25,4,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,3.25,0.0,0.25,0.0,0.33,
Chad Henne,KAN,QB,37,3,0,0.0,0.0,0.0,1.67,-1.67,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,
Ihmir Smith-Marsette,2TM,WR,23,8,0,0.0,0.0,0.0,0.13,-0.13,-1.0,0.0,0.5,0.13,1.88,0.0,0.13,0.0,0.05,
KaVontae Turpin,DAL,WR,26,17,0,0.0,0.0,0.0,0.18,1.0,5.67,0.0,0.12,0.06,0.53,0.0,0.12,0.0,-0.02,
Taiwan Jones,BUF,,34,16,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.06,0.0,-0.13,
Chester Rogers,CLE,,28,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.33,0.0,-0.67,
Tim Boyle,CHI,QB,28,1,0,33.0,0.0,2.0,2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9,
